ds,copper,tasa_chile,tasa_us
2010-08-13,3.251499891281128,2.47,0.19
2010-08-14,3.251499891281128,2.47,0.19
2010-08-15,3.251499891281128,2.47,0.19
2010-08-16,3.2769999504089355,2.47,0.2
2010-08-17,3.3375000953674316,2.47,0.2
2010-08-18,3.3489999771118164,2.47,0.19
2010-08-19,3.317500114440918,2.47,0.19
2010-08-20,3.2909998893737793,2.47,0.2
2010-08-21,3.2909998893737793,2.47,0.2
2010-08-22,3.2909998893737793,2.47,0.2
2010-08-23,3.2915000915527344,2.47,0.19
2010-08-24,3.239500045776367,2.47,0.19
2010-08-25,3.2109999656677246,2.47,0.19
2010-08-26,3.305500030517578,2.47,0.19
2010-08-27,3.364000082015991,2.47,0.19
2010-08-28,3.364000082015991,2.47,0.19
2010-08-29,3.364000082015991,2.47,0.19
2010-08-30,3.4130001068115234,2.47,0.19
2010-08-31,3.3610000610351562,2.47,0.21
2010-09-01,3.4684998989105225,2.99,0.19
2010-09-02,3.48799991607666,2.99,0.19
2010-09-03,3.493499994277954,2.99,0.19
2010-09-04,3.493499994277954,2.99,0.19
2010-09-05,3.493499994277954,2.99,0.19
2010-09-06,3.493499994277954,2.99,0.19
2010-09-07,3.4635000228881836,2.99,0.2
2010-09-08,3.490499973297119,2.99,0.19
2010-09-09,3.433500051498413,2.99,0.18
2010-09-10,3.3970000743865967,2.99,0.18
2010-09-11,3.3970000743865967,2.99,0.18
2010-09-12,3.3970000743865967,2.99,0.18
2010-09-13,3.4714999198913574,2.99,0.18
2010-09-14,3.4595000743865967,2.99,0.19
2010-09-15,3.4579999446868896,2.99,0.21
2010-09-16,3.4830000400543213,2.99,0.21
2010-09-17,3.5134999752044678,2.99,0.21
2010-09-18,3.5134999752044678,2.99,0.21
2010-09-19,3.5134999752044678,2.99,0.21
2010-09-20,3.496000051498413,2.99,0.21
2010-09-21,3.4744999408721924,2.99,0.2
2010-09-22,3.558500051498413,2.99,0.21
2010-09-23,3.5850000381469727,2.99,0.2
2010-09-24,3.6135001182556152,2.99,0.21
2010-09-25,3.6135001182556152,2.99,0.21
2010-09-26,3.6135001182556152,2.99,0.21
2010-09-27,3.5934998989105225,2.99,0.19
2010-09-28,3.634000062942505,2.99,0.19
2010-09-29,3.6565001010894775,2.99,0.19
2010-09-30,3.6459999084472656,2.99,0.15
2010-10-01,3.683500051498413,3.21,0.2
2010-10-02,3.683500051498413,3.21,0.2
2010-10-03,3.683500051498413,3.21,0.2
2010-10-04,3.6575000286102295,3.21,0.2
2010-10-05,3.7190001010894775,3.21,0.2
2010-10-06,3.746000051498413,3.21,0.19
2010-10-07,3.6735000610351562,3.21,0.18
2010-10-08,3.7664999961853027,3.21,0.18
2010-10-09,3.7664999961853027,3.21,0.18
2010-10-10,3.7664999961853027,3.21,0.18
2010-10-11,3.7795000076293945,3.21,0.18
2010-10-12,3.7809998989105225,3.21,0.18
2010-10-13,3.813999891281128,3.21,0.18
2010-10-14,3.809000015258789,3.21,0.19
2010-10-15,3.8345000743865967,3.21,0.2
2010-10-16,3.8345000743865967,3.21,0.2
2010-10-17,3.8345000743865967,3.21,0.2
2010-10-18,3.8505001068115234,3.21,0.19
2010-10-19,3.755000114440918,3.21,0.19
2010-10-20,3.7885000705718994,3.21,0.19
2010-10-21,3.7755000591278076,3.21,0.19
2010-10-22,3.7915000915527344,3.21,0.19
2010-10-23,3.7915000915527344,3.21,0.19
2010-10-24,3.7915000915527344,3.21,0.19
2010-10-25,3.8564999103546143,3.21,0.19
2010-10-26,3.8635001182556152,3.21,0.19
2010-10-27,3.7734999656677246,3.21,0.19
2010-10-28,3.7850000858306885,3.21,0.19
2010-10-29,3.7320001125335693,3.21,0.2
2010-10-30,3.7320001125335693,3.21,0.2
2010-10-31,3.7320001125335693,3.21,0.2
2010-11-01,3.7785000801086426,3.26,0.2
2010-11-02,3.8334999084472656,3.26,0.2
2010-11-03,3.7795000076293945,3.26,0.2
2010-11-04,3.9065001010894775,3.26,0.19
2010-11-05,3.944000005722046,3.26,0.18
2010-11-06,3.944000005722046,3.26,0.18
2010-11-07,3.944000005722046,3.26,0.18
2010-11-08,3.952500104904175,3.26,0.18
2010-11-09,4.0395002365112305,3.26,0.17
2010-11-10,3.9660000801086426,3.26,0.17
2010-11-11,4.01800012588501,3.26,0.17
2010-11-12,3.8884999752044678,3.26,0.19
2010-11-13,3.8884999752044678,3.26,0.19
2010-11-14,3.8884999752044678,3.26,0.19
2010-11-15,3.9230000972747803,3.26,0.21
2010-11-16,3.7239999771118164,3.26,0.21
2010-11-17,3.7284998893737793,3.26,0.2
2010-11-18,3.8304998874664307,3.26,0.2
2010-11-19,3.8329999446868896,3.26,0.21
2010-11-20,3.8329999446868896,3.26,0.21
2010-11-21,3.8329999446868896,3.26,0.21
2010-11-22,3.749500036239624,3.26,0.19
2010-11-23,3.7009999752044678,3.26,0.2
2010-11-24,3.755500078201294,3.26,0.2
2010-11-25,3.755500078201294,3.26,0.2
2010-11-26,3.750999927520752,3.26,0.2
2010-11-27,3.750999927520752,3.26,0.2
2010-11-28,3.750999927520752,3.26,0.2
2010-11-29,3.757999897003174,3.26,0.2
2010-11-30,3.822999954223633,3.26,0.2
2010-12-01,3.946000099182129,3.4,0.2
2010-12-02,3.9769999980926514,3.4,0.19
2010-12-03,3.994999885559082,3.4,0.18
2010-12-04,3.994999885559082,3.4,0.18
2010-12-05,3.994999885559082,3.4,0.18
2010-12-06,4.004000186920166,3.4,0.18
2010-12-07,4.044000148773193,3.4,0.17
2010-12-08,4.0945000648498535,3.4,0.17
2010-12-09,4.081500053405762,3.4,0.16
2010-12-10,4.105000019073486,3.4,0.16
2010-12-11,4.105000019073486,3.4,0.16
2010-12-12,4.105000019073486,3.4,0.16
2010-12-13,4.19950008392334,3.4,0.17
2010-12-14,4.201499938964844,3.4,0.19
2010-12-15,4.126500129699707,3.4,0.2
2010-12-16,4.110499858856201,3.4,0.2
2010-12-17,4.1529998779296875,3.4,0.2
2010-12-18,4.1529998779296875,3.4,0.2
2010-12-19,4.1529998779296875,3.4,0.2
2010-12-20,4.200500011444092,3.4,0.21
2010-12-21,4.270500183105469,3.4,0.2
2010-12-22,4.269000053405762,3.4,0.19
2010-12-23,4.251999855041504,3.4,0.19
2010-12-24,4.251999855041504,3.4,0.19
2010-12-25,4.251999855041504,3.4,0.19
2010-12-26,4.251999855041504,3.4,0.19
2010-12-27,4.275000095367432,3.4,0.19
2010-12-28,4.323999881744385,3.4,0.18
2010-12-29,4.309000015258789,3.4,0.18
2010-12-30,4.356500148773193,3.4,0.19
2010-12-31,4.439499855041504,3.4,0.13
2011-01-01,4.439499855041504,3.6,0.13
2011-01-02,4.439499855041504,3.6,0.13
2011-01-03,4.451499938964844,3.6,0.19
2011-01-04,4.363500118255615,3.6,0.18
2011-01-05,4.401500225067139,3.6,0.18
2011-01-06,4.321000099182129,3.6,0.17
2011-01-07,4.272500038146973,3.6,0.17
2011-01-08,4.272500038146973,3.6,0.17
2011-01-09,4.272500038146973,3.6,0.17
2011-01-10,4.254499912261963,3.6,0.17
2011-01-11,4.339000225067139,3.6,0.17
2011-01-12,4.4019999504089355,3.6,0.16
2011-01-13,4.367000102996826,3.6,0.16
2011-01-14,4.403500080108643,3.6,0.16
2011-01-15,4.403500080108643,3.6,0.16
2011-01-16,4.403500080108643,3.6,0.16
2011-01-17,4.403500080108643,3.6,0.16
2011-01-18,4.418499946594238,3.6,0.19
2011-01-19,4.360000133514404,3.6,0.18
2011-01-20,4.262499809265137,3.6,0.18
2011-01-21,4.300000190734863,3.6,0.17
2011-01-22,4.300000190734863,3.6,0.17
2011-01-23,4.300000190734863,3.6,0.17
2011-01-24,4.3414998054504395,3.6,0.18
2011-01-25,4.218999862670898,3.6,0.17
2011-01-26,4.260499954223633,3.6,0.17
2011-01-27,4.330999851226807,3.6,0.17
2011-01-28,4.365499973297119,3.6,0.17
2011-01-29,4.365499973297119,3.6,0.17
2011-01-30,4.365499973297119,3.6,0.17
2011-01-31,4.451000213623047,3.6,0.17
2011-02-01,4.539999961853027,3.88,0.18
2011-02-02,4.533999919891357,3.88,0.18
2011-02-03,4.534999847412109,3.88,0.17
2011-02-04,4.571000099182129,3.88,0.17
2011-02-05,4.571000099182129,3.88,0.17
2011-02-06,4.571000099182129,3.88,0.17
2011-02-07,4.567500114440918,3.88,0.17
2011-02-08,4.567999839782715,3.88,0.16
2011-02-09,4.519499778747559,3.88,0.15
2011-02-10,4.5370001792907715,3.88,0.15
2011-02-11,4.531000137329102,3.88,0.15
2011-02-12,4.531000137329102,3.88,0.15
2011-02-13,4.531000137329102,3.88,0.15
2011-02-14,4.623000144958496,3.88,0.15
2011-02-15,4.531499862670898,3.88,0.16
2011-02-16,4.466000080108643,3.88,0.15
2011-02-17,4.480000019073486,3.88,0.15
2011-02-18,4.478499889373779,3.88,0.15
2011-02-19,4.478499889373779,3.88,0.15
2011-02-20,4.478499889373779,3.88,0.15
2011-02-21,4.478499889373779,3.88,0.15
2011-02-22,4.3454999923706055,3.88,0.15
2011-02-23,4.273499965667725,3.88,0.15
2011-02-24,4.326499938964844,3.88,0.15
2011-02-25,4.435999870300293,3.88,0.15
2011-02-26,4.435999870300293,3.88,0.15
2011-02-27,4.435999870300293,3.88,0.15
2011-02-28,4.478000164031982,3.88,0.16
2011-03-01,4.490499973297119,4.26,0.15
2011-03-02,4.480000019073486,4.26,0.16
2011-03-03,4.474999904632568,4.26,0.15
2011-03-04,4.4720001220703125,4.26,0.15
2011-03-05,4.4720001220703125,4.26,0.15
2011-03-06,4.4720001220703125,4.26,0.15
2011-03-07,4.313000202178955,4.26,0.14
2011-03-08,4.324999809265137,4.26,0.14
2011-03-09,4.19950008392334,4.26,0.14
2011-03-10,4.184500217437744,4.26,0.14
2011-03-11,4.195000171661377,4.26,0.13
2011-03-12,4.195000171661377,4.26,0.13
2011-03-13,4.195000171661377,4.26,0.13
2011-03-14,4.173500061035156,4.26,0.14
2011-03-15,4.125,4.26,0.14
2011-03-16,4.186999797821045,4.26,0.14
2011-03-17,4.335999965667725,4.26,0.14
2011-03-18,4.329500198364258,4.26,0.15
2011-03-19,4.329500198364258,4.26,0.15
2011-03-20,4.329500198364258,4.26,0.15
2011-03-21,4.2754998207092285,4.26,0.14
2011-03-22,4.303500175476074,4.26,0.14
2011-03-23,4.418499946594238,4.26,0.14
2011-03-24,4.414000034332275,4.26,0.13
2011-03-25,4.4085001945495605,4.26,0.13
2011-03-26,4.4085001945495605,4.26,0.13
2011-03-27,4.4085001945495605,4.26,0.13
2011-03-28,4.3404998779296875,4.26,0.13
2011-03-29,4.337500095367432,4.26,0.13
2011-03-30,4.265999794006348,4.26,0.13
2011-03-31,4.300000190734863,4.26,0.1
2011-04-01,4.251500129699707,5.01,0.11
2011-04-02,4.251500129699707,5.01,0.11
2011-04-03,4.251500129699707,5.01,0.11
2011-04-04,4.246500015258789,5.01,0.09
2011-04-05,4.257999897003174,5.01,0.09
2011-04-06,4.363500118255615,5.01,0.1
2011-04-07,4.408999919891357,5.01,0.1
2011-04-08,4.494999885559082,5.01,0.09
2011-04-09,4.494999885559082,5.01,0.09
2011-04-10,4.494999885559082,5.01,0.09
2011-04-11,4.453499794006348,5.01,0.09
2011-04-12,4.377500057220459,5.01,0.08
2011-04-13,4.28849983215332,5.01,0.08
2011-04-14,4.2795000076293945,5.01,0.09
2011-04-15,4.252999782562256,5.01,0.12
2011-04-16,4.252999782562256,5.01,0.12
2011-04-17,4.252999782562256,5.01,0.12
2011-04-18,4.193999767303467,5.01,0.1
2011-04-19,4.224999904632568,5.01,0.11
2011-04-20,4.33650016784668,5.01,0.1
2011-04-21,4.3979997634887695,5.01,0.1
2011-04-22,4.3979997634887695,5.01,0.1
2011-04-23,4.3979997634887695,5.01,0.1
2011-04-24,4.3979997634887695,5.01,0.1
2011-04-25,4.301000118255615,5.01,0.1
2011-04-26,4.31850004196167,5.01,0.09
2011-04-27,4.228499889373779,5.01,0.09
2011-04-28,4.244999885559082,5.01,0.09
2011-04-29,4.165500164031982,5.01,0.09
2011-04-30,4.165500164031982,5.01,0.09
2011-05-01,4.165500164031982,5.37,0.09
2011-05-02,4.182499885559082,5.37,0.09
2011-05-03,4.239999771118164,5.37,0.09
2011-05-04,4.120500087738037,5.37,0.09
2011-05-05,3.9855000972747803,5.37,0.09
2011-05-06,3.9635000228881836,5.37,0.09
2011-05-07,3.9635000228881836,5.37,0.09
2011-05-08,3.9635000228881836,5.37,0.09
2011-05-09,4.004000186920166,5.37,0.09
2011-05-10,4.0295000076293945,5.37,0.09
2011-05-11,3.9019999504089355,5.37,0.09
2011-05-12,3.9605000019073486,5.37,0.09
2011-05-13,3.9749999046325684,5.37,0.09
2011-05-14,3.9749999046325684,5.37,0.09
2011-05-15,3.9749999046325684,5.37,0.09
2011-05-16,3.9830000400543213,5.37,0.1
2011-05-17,3.990999937057495,5.37,0.09
2011-05-18,4.0995001792907715,5.37,0.1
2011-05-19,4.046999931335449,5.37,0.09
2011-05-20,4.11899995803833,5.37,0.1
2011-05-21,4.11899995803833,5.37,0.1
2011-05-22,4.11899995803833,5.37,0.1
2011-05-23,3.990000009536743,5.37,0.1
2011-05-24,4.012499809265137,5.37,0.1
2011-05-25,4.1020002365112305,5.37,0.09
2011-05-26,4.10699987411499,5.37,0.09
2011-05-27,4.179500102996826,5.37,0.1
2011-05-28,4.179500102996826,5.37,0.1
2011-05-29,4.179500102996826,5.37,0.1
2011-05-30,4.179500102996826,5.37,0.1
2011-05-31,4.173500061035156,5.37,0.1
2011-06-01,4.103000164031982,5.55,0.1
2011-06-02,4.08050012588501,5.55,0.1
2011-06-03,4.130000114440918,5.55,0.11
2011-06-04,4.130000114440918,5.55,0.11
2011-06-05,4.130000114440918,5.55,0.11
2011-06-06,4.13700008392334,5.55,0.1
2011-06-07,4.144499778747559,5.55,0.09
2011-06-08,4.105000019073486,5.55,0.09
2011-06-09,4.103499889373779,5.55,0.09
2011-06-10,4.052000045776367,5.55,0.09
2011-06-11,4.052000045776367,5.55,0.09
2011-06-12,4.052000045776367,5.55,0.09
2011-06-13,4.0304999351501465,5.55,0.1
2011-06-14,4.1539998054504395,5.55,0.1
2011-06-15,4.121500015258789,5.55,0.1
2011-06-16,4.117499828338623,5.55,0.1
2011-06-17,4.103000164031982,5.55,0.1
2011-06-18,4.103000164031982,5.55,0.1
2011-06-19,4.103000164031982,5.55,0.1
2011-06-20,4.074999809265137,5.55,0.09
2011-06-21,4.0894999504089355,5.55,0.09
2011-06-22,4.090000152587891,5.55,0.09
2011-06-23,4.040999889373779,5.55,0.08
2011-06-24,4.098499774932861,5.55,0.08
2011-06-25,4.098499774932861,5.55,0.08
2011-06-26,4.098499774932861,5.55,0.08
2011-06-27,4.051499843597412,5.55,0.08
2011-06-28,4.0920000076293945,5.55,0.08
2011-06-29,4.209499835968018,5.55,0.07
2011-06-30,4.271999835968018,5.55,0.07
2011-07-01,4.291999816894531,5.56,0.08
2011-07-02,4.291999816894531,5.56,0.08
2011-07-03,4.291999816894531,5.56,0.08
2011-07-04,4.291999816894531,5.56,0.08
2011-07-05,4.339000225067139,5.56,0.08
2011-07-06,4.326499938964844,5.56,0.07
2011-07-07,4.432000160217285,5.56,0.07
2011-07-08,4.402500152587891,5.56,0.07
2011-07-09,4.402500152587891,5.56,0.07
2011-07-10,4.402500152587891,5.56,0.07
2011-07-11,4.358500003814697,5.56,0.07
2011-07-12,4.381499767303467,5.56,0.06
2011-07-13,4.394499778747559,5.56,0.06
2011-07-14,4.372000217437744,5.56,0.06
2011-07-15,4.40500020980835,5.56,0.06
2011-07-16,4.40500020980835,5.56,0.06
2011-07-17,4.40500020980835,5.56,0.06
2011-07-18,4.395999908447266,5.56,0.06
2011-07-19,4.4604997634887695,5.56,0.06
2011-07-20,4.428500175476074,5.56,0.06
2011-07-21,4.377500057220459,5.56,0.06
2011-07-22,4.4045000076293945,5.56,0.06
2011-07-23,4.4045000076293945,5.56,0.06
2011-07-24,4.4045000076293945,5.56,0.06
2011-07-25,4.401500225067139,5.56,0.06
2011-07-26,4.473999977111816,5.56,0.06
2011-07-27,4.440499782562256,5.56,0.07
2011-07-28,4.4644999504089355,5.56,0.08
2011-07-29,4.473999977111816,5.56,0.11
2011-07-30,4.473999977111816,5.56,0.11
2011-07-31,4.473999977111816,5.56,0.11
2011-08-01,4.4039998054504395,5.35,0.17
2011-08-02,4.388999938964844,5.35,0.16
2011-08-03,4.320000171661377,5.35,0.12
2011-08-04,4.230999946594238,5.35,0.09
2011-08-05,4.11299991607666,5.35,0.08
2011-08-06,4.11299991607666,5.35,0.08
2011-08-07,4.11299991607666,5.35,0.08
2011-08-08,3.9574999809265137,5.35,0.11
2011-08-09,3.9670000076293945,5.35,0.1
2011-08-10,3.885499954223633,5.35,0.1
2011-08-11,4.004499912261963,5.35,0.09
2011-08-12,4.009500026702881,5.35,0.1
2011-08-13,4.009500026702881,5.35,0.1
2011-08-14,4.009500026702881,5.35,0.1
2011-08-15,4.031499862670898,5.35,0.1
2011-08-16,3.99399995803833,5.35,0.09
2011-08-17,4.0289998054504395,5.35,0.09
2011-08-18,3.9644999504089355,5.35,0.09
2011-08-19,3.9825000762939453,5.35,0.09
2011-08-20,3.9825000762939453,5.35,0.09
2011-08-21,3.9825000762939453,5.35,0.09
2011-08-22,3.9560000896453857,5.35,0.09
2011-08-23,3.994499921798706,5.35,0.08
2011-08-24,3.996999979019165,5.35,0.08
2011-08-25,4.078999996185303,5.35,0.08
2011-08-26,4.098999977111816,5.35,0.09
2011-08-27,4.098999977111816,5.35,0.09
2011-08-28,4.098999977111816,5.35,0.09
2011-08-29,4.089000225067139,5.35,0.09
2011-08-30,4.123000144958496,5.35,0.08
2011-08-31,4.186999797821045,5.35,0.08
2011-09-01,4.142499923706055,5.28,0.08
2011-09-02,4.10699987411499,5.28,0.08
2011-09-03,4.10699987411499,5.28,0.08
2011-09-04,4.10699987411499,5.28,0.08
2011-09-05,4.10699987411499,5.28,0.08
2011-09-06,4.0395002365112305,5.28,0.09
2011-09-07,4.115499973297119,5.28,0.09
2011-09-08,4.127999782562256,5.28,0.09
2011-09-09,3.987499952316284,5.28,0.09
2011-09-10,3.987499952316284,5.28,0.09
2011-09-11,3.987499952316284,5.28,0.09
2011-09-12,3.950500011444092,5.28,0.09
2011-09-13,3.9560000896453857,5.28,0.09
2011-09-14,3.884999990463257,5.28,0.08
2011-09-15,3.944999933242798,5.28,0.09
2011-09-16,3.9200000762939453,5.28,0.09
2011-09-17,3.9200000762939453,5.28,0.09
2011-09-18,3.9200000762939453,5.28,0.09
2011-09-19,3.7715001106262207,5.28,0.09
2011-09-20,3.7165000438690186,5.28,0.09
2011-09-21,3.753499984741211,5.28,0.08
2011-09-22,3.4804999828338623,5.28,0.08
2011-09-23,3.2720000743865967,5.28,0.08
2011-09-24,3.2720000743865967,5.28,0.08
2011-09-25,3.2720000743865967,5.28,0.08
2011-09-26,3.2750000953674316,5.28,0.08
2011-09-27,3.429500102996826,5.28,0.08
2011-09-28,3.2360000610351562,5.28,0.08
2011-09-29,3.236999988555908,5.28,0.08
2011-09-30,3.1449999809265137,5.28,0.06
2011-10-01,3.1449999809265137,5.14,0.06
2011-10-02,3.1449999809265137,5.14,0.06
2011-10-03,3.140000104904175,5.14,0.08
2011-10-04,3.0945000648498535,5.14,0.07
2011-10-05,3.0975000858306885,5.14,0.07
2011-10-06,3.239000082015991,5.14,0.07
2011-10-07,3.2664999961853027,5.14,0.07
2011-10-08,3.2664999961853027,5.14,0.07
2011-10-09,3.2664999961853027,5.14,0.07
2011-10-10,3.361999988555908,5.14,0.07
2011-10-11,3.2874999046325684,5.14,0.07
2011-10-12,3.390500068664551,5.14,0.07
2011-10-13,3.302500009536743,5.14,0.07
2011-10-14,3.4049999713897705,5.14,0.07
2011-10-15,3.4049999713897705,5.14,0.07
2011-10-16,3.4049999713897705,5.14,0.07
2011-10-17,3.373500108718872,5.14,0.07
2011-10-18,3.3554999828338623,5.14,0.07
2011-10-19,3.253999948501587,5.14,0.07
2011-10-20,3.054500102996826,5.14,0.07
2011-10-21,3.2190001010894775,5.14,0.07
2011-10-22,3.2190001010894775,5.14,0.07
2011-10-23,3.2190001010894775,5.14,0.07
2011-10-24,3.447000026702881,5.14,0.07
2011-10-25,3.4189999103546143,5.14,0.07
2011-10-26,3.48799991607666,5.14,0.08
2011-10-27,3.688999891281128,5.14,0.07
2011-10-28,3.7019999027252197,5.14,0.07
2011-10-29,3.7019999027252197,5.14,0.07
2011-10-30,3.7019999027252197,5.14,0.07
2011-10-31,3.628999948501587,5.14,0.09
2011-11-01,3.498500108718872,5.11,0.08
2011-11-02,3.5785000324249268,5.11,0.08
2011-11-03,3.5845000743865967,5.11,0.09
2011-11-04,3.562999963760376,5.11,0.08
2011-11-05,3.562999963760376,5.11,0.08
2011-11-06,3.562999963760376,5.11,0.08
2011-11-07,3.5329999923706055,5.11,0.08
2011-11-08,3.5320000648498535,5.11,0.08
2011-11-09,3.438999891281128,5.11,0.08
2011-11-10,3.372499942779541,5.11,0.08
2011-11-11,3.4619998931884766,5.11,0.08
2011-11-12,3.4619998931884766,5.11,0.08
2011-11-13,3.4619998931884766,5.11,0.08
2011-11-14,3.4855000972747803,5.11,0.08
2011-11-15,3.499000072479248,5.11,0.09
2011-11-16,3.4820001125335693,5.11,0.08
2011-11-17,3.381999969482422,5.11,0.08
2011-11-18,3.4019999504089355,5.11,0.08
2011-11-19,3.4019999504089355,5.11,0.08
2011-11-20,3.4019999504089355,5.11,0.08
2011-11-21,3.2990000247955322,5.11,0.08
2011-11-22,3.3304998874664307,5.11,0.08
2011-11-23,3.2774999141693115,5.11,0.09
2011-11-24,3.2774999141693115,5.11,0.09
2011-11-25,3.2679998874664307,5.11,0.07
2011-11-26,3.2679998874664307,5.11,0.07
2011-11-27,3.2679998874664307,5.11,0.07
2011-11-28,3.3585000038146973,5.11,0.08
2011-11-29,3.375999927520752,5.11,0.08
2011-11-30,3.562999963760376,5.11,0.1
2011-12-01,3.5220000743865967,5.11,0.08
2011-12-02,3.572499990463257,5.11,0.08
2011-12-03,3.572499990463257,5.11,0.08
2011-12-04,3.572499990463257,5.11,0.08
2011-12-05,3.6040000915527344,5.11,0.08
2011-12-06,3.565500020980835,5.11,0.08
2011-12-07,3.5450000762939453,5.11,0.08
2011-12-08,3.489500045776367,5.11,0.07
2011-12-09,3.546999931335449,5.11,0.07
2011-12-10,3.546999931335449,5.11,0.07
2011-12-11,3.546999931335449,5.11,0.07
2011-12-12,3.4544999599456787,5.11,0.07
2011-12-13,3.432499885559082,5.11,0.07
2011-12-14,3.2709999084472656,5.11,0.07
2011-12-15,3.259500026702881,5.11,0.07
2011-12-16,3.3239998817443848,5.11,0.07
2011-12-17,3.3239998817443848,5.11,0.07
2011-12-18,3.3239998817443848,5.11,0.07
2011-12-19,3.3010001182556152,5.11,0.07
2011-12-20,3.36299991607666,5.11,0.07
2011-12-21,3.3889999389648438,5.11,0.07
2011-12-22,3.4089999198913574,5.11,0.07
2011-12-23,3.4635000228881836,5.11,0.08
2011-12-24,3.4635000228881836,5.11,0.08
2011-12-25,3.4635000228881836,5.11,0.08
2011-12-26,3.4635000228881836,5.11,0.08
2011-12-27,3.4040000438690186,5.11,0.07
2011-12-28,3.359999895095825,5.11,0.07
2011-12-29,3.365499973297119,5.11,0.07
2011-12-30,3.43149995803833,5.11,0.04
2011-12-31,3.43149995803833,5.11,0.04
2012-01-01,3.43149995803833,4.84,0.04
2012-01-02,3.43149995803833,4.84,0.04
2012-01-03,3.5250000953674316,4.84,0.07
2012-01-04,3.429500102996826,4.84,0.07
2012-01-05,3.422499895095825,4.84,0.07
2012-01-06,3.430999994277954,4.84,0.07
2012-01-07,3.430999994277954,4.84,0.07
2012-01-08,3.430999994277954,4.84,0.07
2012-01-09,3.4124999046325684,4.84,0.08
2012-01-10,3.509999990463257,4.84,0.08
2012-01-11,3.5415000915527344,4.84,0.08
2012-01-12,3.6440000534057617,4.84,0.08
2012-01-13,3.631999969482422,4.84,0.09
2012-01-14,3.631999969482422,4.84,0.09
2012-01-15,3.631999969482422,4.84,0.09
2012-01-16,3.631999969482422,4.84,0.09
2012-01-17,3.7260000705718994,4.84,0.09
2012-01-18,3.746999979019165,4.84,0.09
2012-01-19,3.797499895095825,4.84,0.1
2012-01-20,3.740999937057495,4.84,0.09
2012-01-21,3.740999937057495,4.84,0.09
2012-01-22,3.740999937057495,4.84,0.09
2012-01-23,3.7945001125335693,4.84,0.09
2012-01-24,3.803999900817871,4.84,0.09
2012-01-25,3.825000047683716,4.84,0.08
2012-01-26,3.8970000743865967,4.84,0.08
2012-01-27,3.883500099182129,4.84,0.09
2012-01-28,3.883500099182129,4.84,0.09
2012-01-29,3.883500099182129,4.84,0.09
2012-01-30,3.822000026702881,4.84,0.09
2012-01-31,3.7874999046325684,4.84,0.11
2012-02-01,3.8385000228881836,4.98,0.11
2012-02-02,3.7769999504089355,4.98,0.11
2012-02-03,3.8970000743865967,4.98,0.11
2012-02-04,3.8970000743865967,4.98,0.11
2012-02-05,3.8970000743865967,4.98,0.11
2012-02-06,3.8589999675750732,4.98,0.11
2012-02-07,3.872499942779541,4.98,0.11
2012-02-08,3.9059998989105225,4.98,0.11
2012-02-09,3.9744999408721924,4.98,0.11
2012-02-10,3.859499931335449,4.98,0.12
2012-02-11,3.859499931335449,4.98,0.12
2012-02-12,3.859499931335449,4.98,0.12
2012-02-13,3.8369998931884766,4.98,0.12
2012-02-14,3.811500072479248,4.98,0.12
2012-02-15,3.7980000972747803,4.98,0.12
2012-02-16,3.7880001068115234,4.98,0.11
2012-02-17,3.7049999237060547,4.98,0.09
2012-02-18,3.7049999237060547,4.98,0.09
2012-02-19,3.7049999237060547,4.98,0.09
2012-02-20,3.7049999237060547,4.98,0.09
2012-02-21,3.8334999084472656,4.98,0.1
2012-02-22,3.8299999237060547,4.98,0.08
2012-02-23,3.804500102996826,4.98,0.08
2012-02-24,3.862499952316284,4.98,0.09
2012-02-25,3.862499952316284,4.98,0.09
2012-02-26,3.862499952316284,4.98,0.09
