ds,y
2016-02-04,8.563610076904297
2016-02-05,8.496109962463379
2016-02-08,8.56177043914795
2016-02-09,8.583160400390625
2016-02-10,8.581000328063965
2016-02-11,8.514100074768066
2016-02-12,8.554200172424316
2016-02-15,8.591329574584961
2016-02-16,8.60949993133545
2016-02-17,8.6274995803833
2016-02-18,8.54833984375
2016-02-19,8.589400291442871
2016-02-22,8.56410026550293
2016-02-23,8.60696029663086
2016-02-24,8.599780082702637
2016-02-25,8.666279792785645
2016-02-26,8.623220443725586
2016-02-29,8.691109657287598
2016-03-01,8.685839653015137
2016-03-02,8.640210151672363
2016-03-03,8.661239624023438
2016-03-04,8.58329963684082
2016-03-07,8.491080284118652
2016-03-08,8.503700256347656
2016-03-09,8.565600395202637
2016-03-10,8.529680252075195
2016-03-11,8.507340431213379
2016-03-14,8.410449981689453
2016-03-15,8.469690322875977
2016-03-16,8.551440238952637
2016-03-17,8.4476900100708
2016-03-18,8.319849967956543
2016-03-21,8.37697982788086
2016-03-22,8.406089782714844
2016-03-23,8.399299621582031
2016-03-24,8.479080200195312
2016-03-25,8.48501968383789
2016-03-28,8.485980033874512
2016-03-29,8.427470207214355
2016-03-30,8.39229965209961
2016-03-31,8.30862045288086
2016-04-01,8.272970199584961
2016-04-04,8.309470176696777
2016-04-05,8.331500053405762
2016-04-06,8.331399917602539
2016-04-07,8.316459655761719
2016-04-08,8.329440116882324
2016-04-11,8.223581314086914
2016-04-12,8.196040153503418
2016-04-13,8.170599937438965
2016-04-14,8.230231285095215
2016-04-15,8.231619834899902
2016-04-18,8.312100410461426
2016-04-19,8.215749740600586
2016-04-20,8.132530212402344
2016-04-21,8.107250213623047
2016-04-22,8.200369834899902
2016-04-25,8.234199523925781
2016-04-26,8.202449798583984
2016-04-27,8.158300399780273
2016-04-28,8.146260261535645
2016-04-29,8.134381294250488
2016-05-02,8.049469947814941
2016-05-03,8.022749900817871
2016-05-04,8.114899635314941
2016-05-05,8.153289794921875
